time,close,contrast,sellprice,buyprice,volume,cum_vol,cum_vol_price,open,high,low,contrast_sig,contrast_vol,contrast_vol_price,tr_cost,mkt_cap,mkt_type,KO,change_ratio,contrast_vol_ratio,vol_cycle,tr_str
9:15:00,2837000,-1000,2837000,2836000,18,22047,62640,2846000,2846000,2829000,5,-148357,-4.19759E+11,9392,3662524,2,0,-0.04,-12.94,0.02,33.42
9:15:02,2837000,-1000,2837000,2836000,1,22048,62643,2846000,2846000,2829000,5,-148356,-4.19756E+11,9392,3662524,2,0,-0.04,-12.94,0.02,33.43
9:15:06,2836000,-2000,2837000,2836000,-16,22064,62689,2846000,2846000,2829000,5,-148340,-4.1971E+11,9389,3661233,2,0,-0.07,-12.95,0.02,33.37
9:15:09,2837000,-1000,2837000,2836000,2,22066,62694,2846000,2846000,2829000,5,-148338,-4.19705E+11,9392,3662524,2,0,-0.04,-12.95,0.02,33.39
9:15:09,2836000,-2000,2837000,2836000,-1,22067,62697,2846000,2846000,2829000,5,-148337,-4.19702E+11,9389,3661233,2,0,-0.07,-12.95,0.02,33.39
9:15:16,2836000,-2000,2837000,2836000,-1,22068,62700,2846000,2846000,2829000,5,-148336,-4.19699E+11,9389,3661233,2,0,-0.07,-12.95,0.02,33.38
9:15:16,2836000,-2000,2836000,2835000,-33,22101,62794,2846000,2846000,2829000,5,-148303,-4.19605E+11,9389,3661233,2,0,-0.07,-12.97,0.02,33.26
9:15:16,2836000,-2000,2836000,2835000,10,22111,62822,2846000,2846000,2829000,5,-148293,-4.19577E+11,9389,3661233,2,0,-0.07,-12.98,0.02,33.37
9:15:16,2836000,-2000,2836000,2835000,2,22113,62828,2846000,2846000,2829000,5,-148291,-4.19571E+11,9389,3661233,2,0,-0.07,-12.98,0.02,33.39
9:15:16,2836000,-2000,2836000,2835000,4,22117,62839,2846000,2846000,2829000,5,-148287,-4.1956E+11,9389,3661233,2,0,-0.07,-12.98,0.02,33.44
9:15:20,2836000,-2000,2836000,2835000,1,22118,62842,2846000,2846000,2829000,5,-148286,-4.19557E+11,9389,3661233,2,0,-0.07,-12.98,0.02,33.45
9:15:20,2836000,-2000,2836000,2835000,6,22124,62859,2846000,2846000,2829000,5,-148280,-4.1954E+11,9389,3661233,2,0,-0.07,-12.98,0.02,33.52
9:15:21,2836000,-2000,2836000,2835000,1,22125,62862,2846000,2846000,2829000,5,-148279,-4.19537E+11,9389,3661233,2,0,-0.07,-12.98,0.02,33.53
9:15:24,2836000,-2000,2836000,2835000,1,22126,62864,2846000,2846000,2829000,5,-148278,-4.19535E+11,9389,3661233,2,0,-0.07,-12.98,0.02,33.54
9:15:24,2836000,-2000,2836000,2835000,5,22131,62879,2846000,2846000,2829000,5,-148273,-4.1952E+11,9389,3661233,2,0,-0.07,-12.99,0.02,33.59
9:15:28,2835000,-3000,2836000,2835000,-1,22132,62881,2846000,2846000,2829000,5,-148272,-4.19518E+11,9386,3659942,2,0,-0.11,-12.99,0.02,33.59
9:15:28,2836000,-2000,2836000,2835000,3,22135,62890,2846000,2846000,2829000,5,-148269,-4.19509E+11,9389,3661233,2,0,-0.07,-12.99,0.02,33.62
9:15:29,2836000,-2000,2836000,2835000,2,22137,62896,2846000,2846000,2829000,5,-148267,-4.19503E+11,9389,3661233,2,0,-0.07,-12.99,0.02,33.65
9:15:30,2836000,-2000,2836000,2835000,1,22138,62898,2846000,2846000,2829000,5,-148266,-4.19501E+11,9389,3661233,2,0,-0.07,-12.99,0.02,33.66
9:15:30,2835000,-3000,2836000,2835000,-1,22139,62901,2846000,2846000,2829000,5,-148265,-4.19498E+11,9386,3659942,2,0,-0.11,-12.99,0.02,33.65
9:15:31,2836000,-2000,2836000,2835000,13,22152,62938,2846000,2846000,2829000,5,-148252,-4.19461E+11,9389,3661233,2,0,-0.07,-13,0.02,33.8
9:15:33,2836000,-2000,2837000,2836000,8,22160,62961,2846000,2846000,2829000,5,-148244,-4.19438E+11,9389,3661233,2,0,-0.07,-13,0.02,33.89
9:15:34,2836000,-2000,2837000,2836000,-1,22161,62964,2846000,2846000,2829000,5,-148243,-4.19435E+11,9389,3661233,2,0,-0.07,-13,0.02,33.88
9:15:35,2836000,-2000,2837000,2836000,-1,22162,62967,2846000,2846000,2829000,5,-148242,-4.19433E+11,9389,3661233,2,0,-0.07,-13.01,0.02,33.88
9:15:35,2836000,-2000,2836000,2835000,-1,22163,62969,2846000,2846000,2829000,5,-148241,-4.1943E+11,9389,3661233,2,0,-0.07,-13.01,0.02,33.88
9:15:36,2836000,-2000,2837000,2835000,3,22166,62978,2846000,2846000,2829000,5,-148238,-4.19421E+11,9389,3661233,2,0,-0.07,-13.01,0.02,33.91
9:15:37,2836000,-2000,2836000,2835000,-2,22168,62984,2846000,2846000,2829000,5,-148236,-4.19415E+11,9389,3661233,2,0,-0.07,-13.01,0.02,33.9
9:15:39,2836000,-2000,2836000,2835000,1,22169,62986,2846000,2846000,2829000,5,-148235,-4.19413E+11,9389,3661233,2,0,-0.07,-13.01,0.02,33.91
9:15:40,2836000,-2000,2836000,2835000,10,22179,63015,2846000,2846000,2829000,5,-148225,-4.19384E+11,9389,3661233,2,0,-0.07,-13.02,0.02,34.03
9:15:41,2836000,-2000,2837000,2836000,2,22181,63020,2846000,2846000,2829000,5,-148223,-4.19379E+11,9389,3661233,2,0,-0.07,-13.02,0.02,34.05
9:15:48,2836000,-2000,2837000,2836000,-80,22261,63247,2846000,2846000,2829000,5,-148143,-4.19152E+11,9389,3661233,2,0,-0.07,-13.06,0.02,33.75
9:15:49,2836000,-2000,2837000,2836000,-2,22263,63253,2846000,2846000,2829000,5,-148141,-4.19146E+11,9389,3661233,2,0,-0.07,-13.06,0.02,33.74
9:15:53,2837000,-1000,2837000,2836000,2,22265,63259,2846000,2846000,2829000,5,-148139,-4.1914E+11,9392,3662524,2,0,-0.04,-13.07,0.02,33.76
9:15:55,2837000,-1000,2837000,2836000,3,22268,63267,2846000,2846000,2829000,5,-148136,-4.19132E+11,9392,3662524,2,0,-0.04,-13.07,0.02,33.79
9:15:57,2837000,-1000,2837000,2836000,2,22270,63273,2846000,2846000,2829000,5,-148134,-4.19126E+11,9392,3662524,2,0,-0.04,-13.07,0.02,33.82
9:15:58,2836000,-2000,2837000,2836000,-2,22272,63278,2846000,2846000,2829000,5,-148132,-4.19121E+11,9389,3661233,2,0,-0.07,-13.07,0.02,33.81
9:16:03,2837000,-1000,2837000,2836000,2,22274,63284,2846000,2846000,2829000,5,-148130,-4.19115E+11,9392,3662524,2,0,-0.04,-13.07,0.02,33.83
9:16:04,2837000,-1000,2837000,2836000,11,22285,63315,2846000,2846000,2829000,5,-148119,-4.19084E+11,9392,3662524,2,0,-0.04,-13.08,0.02,33.95
9:16:05,2837000,-1000,2838000,2837000,1,22286,63318,2846000,2846000,2829000,5,-148118,-4.19081E+11,9392,3662524,2,0,-0.04,-13.08,0.02,33.96
9:16:09,2837000,-1000,2838000,2836000,-7,22293,63338,2846000,2846000,2829000,5,-148111,-4.19061E+11,9392,3662524,2,0,-0.04,-13.08,0.02,33.94
9:16:12,2836000,-2000,2837000,2836000,-1,22294,63341,2846000,2846000,2829000,5,-148110,-4.19058E+11,9389,3661233,2,0,-0.07,-13.08,0.02,33.93
9:16:12,2836000,-2000,2837000,2836000,-1,22295,63344,2846000,2846000,2829000,5,-148109,-4.19055E+11,9389,3661233,2,0,-0.07,-13.08,0.02,33.93
9:16:12,2837000,-1000,2837000,2836000,2,22297,63349,2846000,2846000,2829000,5,-148107,-4.1905E+11,9392,3662524,2,0,-0.04,-13.08,0.02,33.95
9:16:13,2837000,-1000,2837000,2836000,2,22299,63355,2846000,2846000,2829000,5,-148105,-4.19044E+11,9392,3662524,2,0,-0.04,-13.09,0.02,33.97
9:16:18,2837000,-1000,2837000,2836000,3,22302,63364,2846000,2846000,2829000,5,-148102,-4.19035E+11,9392,3662524,2,0,-0.04,-13.09,0.02,34.01
9:16:22,2837000,-1000,2837000,2836000,2,22304,63369,2846000,2846000,2829000,5,-148100,-4.1903E+11,9392,3662524,2,0,-0.04,-13.09,0.02,34.03
9:16:25,2836000,-2000,2836000,2835000,-151,22455,63798,2846000,2846000,2829000,5,-147949,-4.18602E+11,9389,3661233,2,0,-0.07,-13.18,0.02,33.47
9:16:26,2836000,-2000,2836000,2835000,2,22457,63803,2846000,2846000,2829000,5,-147947,-4.18596E+11,9389,3661233,2,0,-0.07,-13.18,0.02,33.49
9:16:26,2836000,-2000,2836000,2835000,10,22467,63832,2846000,2846000,2829000,5,-147937,-4.18567E+11,9389,3661233,2,0,-0.07,-13.18,0.02,33.6
9:16:28,2836000,-2000,2836000,2835000,4,22471,63843,2846000,2846000,2829000,5,-147933,-4.18556E+11,9389,3661233,2,0,-0.07,-13.19,0.02,33.65
9:16:28,2835000,-3000,2836000,2835000,-90,22561,64098,2846000,2846000,2829000,5,-147843,-4.18301E+11,9386,3659942,2,0,-0.11,-13.24,0.02,33.32
9:16:29,2835000,-3000,2835000,2834000,-132,22693,64472,2846000,2846000,2829000,5,-147711,-4.17927E+11,9386,3659942,2,0,-0.11,-13.32,0.02,32.85
9:16:29,2835000,-3000,2835000,2834000,5,22698,64486,2846000,2846000,2829000,5,-147706,-4.17913E+11,9386,3659942,2,0,-0.11,-13.32,0.02,32.91
9:16:30,2835000,-3000,2835000,2834000,9,22707,64512,2846000,2846000,2829000,5,-147697,-4.17887E+11,9386,3659942,2,0,-0.11,-13.33,0.02,33
9:16:30,2835000,-3000,2835000,2834000,1,22708,64515,2846000,2846000,2829000,5,-147696,-4.17884E+11,9386,3659942,2,0,-0.11,-13.33,0.02,33.01
9:16:35,2834000,-4000,2835000,2834000,-1,22709,64518,2846000,2846000,2829000,5,-147695,-4.17881E+11,9382,3658651,2,0,-0.14,-13.33,0.02,33.01
9:16:36,2834000,-4000,2835000,2834000,-2,22711,64523,2846000,2846000,2829000,5,-147693,-4.17876E+11,9382,3658651,2,0,-0.14,-13.33,0.02,33
9:16:43,2834000,-4000,2835000,2834000,-8,22719,64546,2846000,2846000,2829000,5,-147685,-4.17853E+11,9382,3658651,2,0,-0.14,-13.33,0.02,32.97
9:16:45,2834000,-4000,2835000,2834000,-1,22720,64549,2846000,2846000,2829000,5,-147684,-4.1785E+11,9382,3658651,2,0,-0.14,-13.33,0.02,32.97
9:16:45,2834000,-4000,2835000,2834000,-40,22760,64662,2846000,2846000,2829000,5,-147644,-4.17737E+11,9382,3658651,2,0,-0.14,-13.36,0.02,32.83
9:16:45,2834000,-4000,2835000,2834000,-10,22770,64690,2846000,2846000,2829000,5,-147634,-4.17709E+11,9382,3658651,2,0,-0.14,-13.36,0.02,32.8
9:16:46,2834000,-4000,2835000,2834000,-5,22775,64705,2846000,2846000,2829000,5,-147629,-4.17694E+11,9382,3658651,2,0,-0.14,-13.37,0.02,32.78
9:16:46,2834000,-4000,2835000,2834000,-2,22777,64710,2846000,2846000,2829000,5,-147627,-4.17689E+11,9382,3658651,2,0,-0.14,-13.37,0.02,32.77
9:16:47,2835000,-3000,2835000,2834000,3,22780,64719,2846000,2846000,2829000,5,-147624,-4.1768E+11,9386,3659942,2,0,-0.11,-13.37,0.02,32.8
9:16:48,2834000,-4000,2835000,2834000,-50,22830,64861,2846000,2846000,2829000,5,-147574,-4.17538E+11,9382,3658651,2,0,-0.14,-13.4,0.02,32.63
9:16:48,2834000,-4000,2834000,2833000,-28,22858,64940,2846000,2846000,2829000,5,-147546,-4.17459E+11,9382,3658651,2,0,-0.14,-13.41,0.02,32.54
9:16:49,2834000,-4000,2835000,2833000,2,22860,64946,2846000,2846000,2829000,5,-147544,-4.17453E+11,9382,3658651,2,0,-0.14,-13.42,0.02,32.56
9:16:51,2834000,-4000,2835000,2834000,15,22875,64988,2846000,2846000,2829000,5,-147529,-4.17411E+11,9382,3658651,2,0,-0.14,-13.42,0.02,32.71
9:16:51,2834000,-4000,2834000,2833000,-5,22880,65002,2846000,2846000,2829000,5,-147524,-4.17397E+11,9382,3658651,2,0,-0.14,-13.43,0.02,32.7
9:17:01,2834000,-4000,2834000,2833000,3,22883,65011,2846000,2846000,2829000,5,-147521,-4.17388E+11,9382,3658651,2,0,-0.14,-13.43,0.02,32.73
9:17:07,2834000,-4000,2834000,2833000,1,22884,65014,2846000,2846000,2829000,5,-147520,-4.17385E+11,9382,3658651,2,0,-0.14,-13.43,0.02,32.74
9:17:08,2833000,-5000,2834000,2833000,-1,22885,65016,2846000,2846000,2829000,5,-147519,-4.17383E+11,9379,3657360,2,0,-0.18,-13.43,0.02,32.73
9:17:10,2833000,-5000,2834000,2833000,-1,22886,65019,2846000,2846000,2829000,5,-147518,-4.1738E+11,9379,3657360,2,0,-0.18,-13.43,0.02,32.73
9:17:15,2833000,-5000,2834000,2833000,-1,22887,65022,2846000,2846000,2829000,5,-147517,-4.17377E+11,9379,3657360,2,0,-0.18,-13.43,0.02,32.73
9:17:19,2834000,-4000,2834000,2833000,7,22894,65042,2846000,2846000,2829000,5,-147510,-4.17357E+11,9382,3658651,2,0,-0.14,-13.44,0.02,32.8
9:17:22,2833000,-5000,2834000,2833000,-1,22895,65045,2846000,2846000,2829000,5,-147509,-4.17354E+11,9379,3657360,2,0,-0.18,-13.44,0.02,32.8
9:17:27,2833000,-5000,2834000,2833000,-1,22896,65048,2846000,2846000,2829000,5,-147508,-4.17351E+11,9379,3657360,2,0,-0.18,-13.44,0.02,32.79
9:17:28,2834000,-4000,2834000,2833000,1,22897,65050,2846000,2846000,2829000,5,-147507,-4.17349E+11,9382,3658651,2,0,-0.14,-13.44,0.02,32.8
9:17:29,2833000,-5000,2834000,2833000,-1,22898,65053,2846000,2846000,2829000,5,-147506,-4.17346E+11,9379,3657360,2,0,-0.18,-13.44,0.02,32.8
9:17:36,2833000,-5000,2834000,2833000,-1,22899,65056,2846000,2846000,2829000,5,-147505,-4.17343E+11,9379,3657360,2,0,-0.18,-13.44,0.02,32.8
9:17:44,2834000,-4000,2834000,2833000,7,22906,65076,2846000,2846000,2829000,5,-147498,-4.17323E+11,9382,3658651,2,0,-0.14,-13.44,0.02,32.87
9:17:50,2833000,-5000,2834000,2833000,-2,22908,65082,2846000,2846000,2829000,5,-147496,-4.17317E+11,9379,3657360,2,0,-0.18,-13.44,0.02,32.86
9:18:03,2834000,-4000,2834000,2833000,1,22909,65084,2846000,2846000,2829000,5,-147495,-4.17315E+11,9382,3658651,2,0,-0.14,-13.44,0.02,32.87
9:18:03,2834000,-4000,2834000,2833000,1,22910,65087,2846000,2846000,2829000,5,-147494,-4.17312E+11,9382,3658651,2,0,-0.14,-13.44,0.02,32.88
9:18:04,2833000,-5000,2834000,2833000,-71,22981,65288,2846000,2846000,2829000,5,-147423,-4.17111E+11,9379,3657360,2,0,-0.18,-13.49,0.02,32.64
9:18:05,2833000,-5000,2834000,2833000,-2,22983,65294,2846000,2846000,2829000,5,-147421,-4.17105E+11,9379,3657360,2,0,-0.18,-13.49,0.02,32.64
9:18:05,2833000,-5000,2834000,2833000,-11,22994,65325,2846000,2846000,2829000,5,-147410,-4.17074E+11,9379,3657360,2,0,-0.18,-13.49,0.02,32.6
9:18:07,2833000,-5000,2834000,2833000,-4,22998,65337,2846000,2846000,2829000,5,-147406,-4.17062E+11,9379,3657360,2,0,-0.18,-13.5,0.02,32.59
9:18:07,2833000,-5000,2834000,2833000,-16,23014,65382,2846000,2846000,2829000,5,-147390,-4.17017E+11,9379,3657360,2,0,-0.18,-13.51,0.02,32.53
9:18:08,2833000,-5000,2834000,2833000,-10,23024,65410,2846000,2846000,2829000,5,-147380,-4.16989E+11,9379,3657360,2,0,-0.18,-13.51,0.02,32.5
9:18:08,2833000,-5000,2834000,2833000,-10,23034,65439,2846000,2846000,2829000,5,-147370,-4.1696E+11,9379,3657360,2,0,-0.18,-13.52,0.02,32.46
9:18:09,2833000,-5000,2833000,2832000,-11,23045,65470,2846000,2846000,2829000,5,-147359,-4.16929E+11,9379,3657360,2,0,-0.18,-13.52,0.02,32.43
9:18:09,2833000,-5000,2833000,2832000,1,23046,65473,2846000,2846000,2829000,5,-147358,-4.16926E+11,9379,3657360,2,0,-0.18,-13.52,0.02,32.44
9:18:10,2833000,-5000,2833000,2832000,2,23048,65478,2846000,2846000,2829000,5,-147356,-4.16921E+11,9379,3657360,2,0,-0.18,-13.53,0.02,32.46
9:18:18,2833000,-5000,2833000,2832000,10,23058,65507,2846000,2846000,2829000,5,-147346,-4.16893E+11,9379,3657360,2,0,-0.18,-13.53,0.02,32.56
9:18:19,2832000,-6000,2833000,2832000,-1,23059,65509,2846000,2846000,2829000,5,-147345,-4.1689E+11,9376,3656069,2,0,-0.21,-13.53,0.02,32.56
9:18:22,2833000,-5000,2833000,2832000,5,23064,65524,2846000,2846000,2829000,5,-147340,-4.16876E+11,9379,3657360,2,0,-0.18,-13.53,0.02,32.61
9:18:22,2832000,-6000,2833000,2832000,-1,23065,65526,2846000,2846000,2829000,5,-147339,-4.16873E+11,9376,3656069,2,0,-0.21,-13.54,0.02,32.61
9:18:37,2832000,-6000,2833000,2832000,-1,23066,65529,2846000,2846000,2829000,5,-147338,-4.1687E+11,9376,3656069,2,0,-0.21,-13.54,0.02,32.6
9:18:39,2832000,-6000,2833000,2832000,-5,23071,65543,2846000,2846000,2829000,5,-147333,-4.16856E+11,9376,3656069,2,0,-0.21,-13.54,0.02,32.59
9:18:44,2833000,-5000,2834000,2833000,161,23232,65999,2846000,2846000,2829000,5,-147172,-4.164E+11,9379,3657360,2,0,-0.18,-13.63,0.02,34.24
9:18:44,2833000,-5000,2834000,2833000,-1,23233,66002,2846000,2846000,2829000,5,-147171,-4.16397E+11,9379,3657360,2,0,-0.18,-13.63,0.02,34.24
9:18:44,2834000,-4000,2834000,2833000,14,23247,66042,2846000,2846000,2829000,5,-147157,-4.16357E+11,9382,3658651,2,0,-0.14,-13.64,0.02,34.38
9:18:45,2833000,-5000,2834000,2833000,-6,23253,66059,2846000,2846000,2829000,5,-147151,-4.1634E+11,9379,3657360,2,0,-0.18,-13.65,0.02,34.36
9:18:45,2833000,-5000,2834000,2833000,-4,23257,66070,2846000,2846000,2829000,5,-147147,-4.16329E+11,9379,3657360,2,0,-0.18,-13.65,0.02,34.35
9:18:45,2834000,-4000,2834000,2833000,1,23258,66073,2846000,2846000,2829000,5,-147146,-4.16326E+11,9382,3658651,2,0,-0.14,-13.65,0.02,34.36
9:18:46,2833000,-5000,2834000,2833000,-100,23358,66356,2846000,2846000,2829000,5,-147046,-4.16043E+11,9379,3657360,2,0,-0.18,-13.71,0.02,34.01
9:18:53,2834000,-4000,2834000,2833000,7,23365,66376,2846000,2846000,2829000,5,-147039,-4.16023E+11,9382,3658651,2,0,-0.14,-13.71,0.02,34.08
9:18:54,2833000,-5000,2834000,2833000,-5,23370,66390,2846000,2846000,2829000,5,-147034,-4.16009E+11,9379,3657360,2,0,-0.18,-13.71,0.02,34.06
9:18:58,2834000,-4000,2834000,2833000,1,23371,66393,2846000,2846000,2829000,5,-147033,-4.16006E+11,9382,3658651,2,0,-0.14,-13.72,0.02,34.07
9:19:05,2833000,-5000,2834000,2833000,-3,23374,66402,2846000,2846000,2829000,5,-147030,-4.15997E+11,9379,3657360,2,0,-0.18,-13.72,0.02,34.06
9:19:07,2833000,-5000,2834000,2833000,-3,23377,66410,2846000,2846000,2829000,5,-147027,-4.15989E+11,9379,3657360,2,0,-0.18,-13.72,0.02,34.05
9:19:10,2833000,-5000,2834000,2833000,-2,23379,66416,2846000,2846000,2829000,5,-147025,-4.15983E+11,9379,3657360,2,0,-0.18,-13.72,0.02,34.04
9:19:13,2833000,-5000,2834000,2833000,-7,23386,66436,2846000,2846000,2829000,5,-147018,-4.15963E+11,9379,3657360,2,0,-0.18,-13.72,0.02,34.02
9:19:15,2833000,-5000,2834000,2833000,-1,23387,66439,2846000,2846000,2829000,5,-147017,-4.1596E+11,9379,3657360,2,0,-0.18,-13.72,0.02,34.02
9:19:16,2834000,-4000,2834000,2833000,26,23413,66512,2846000,2846000,2829000,5,-146991,-4.15887E+11,9382,3658651,2,0,-0.14,-13.74,0.02,34.28
9:19:16,2833000,-5000,2834000,2833000,-2,23415,66518,2846000,2846000,2829000,5,-146989,-4.15881E+11,9379,3657360,2,0,-0.18,-13.74,0.02,34.27
9:19:17,2833000,-5000,2834000,2833000,-1,23416,66521,2846000,2846000,2829000,5,-146988,-4.15878E+11,9379,3657360,2,0,-0.18,-13.74,0.02,34.27
9:19:19,2833000,-5000,2834000,2833000,-1,23417,66524,2846000,2846000,2829000,5,-146987,-4.15875E+11,9379,3657360,2,0,-0.18,-13.74,0.02,34.27
9:19:21,2834000,-4000,2834000,2833000,2,23419,66529,2846000,2846000,2829000,5,-146985,-4.1587E+11,9382,3658651,2,0,-0.14,-13.74,0.02,34.29
9:19:22,2834000,-4000,2835000,2834000,47,23466,66662,2846000,2846000,2829000,5,-146938,-4.15737E+11,9382,3658651,2,0,-0.14,-13.77,0.02,34.76
9:19:23,2834000,-4000,2835000,2834000,-51,23517,66807,2846000,2846000,2829000,5,-146887,-4.15592E+11,9382,3658651,2,0,-0.14,-13.8,0.02,34.58
9:19:24,2834000,-4000,2835000,2834000,-2,23519,66813,2846000,2846000,2829000,5,-146885,-4.15586E+11,9382,3658651,2,0,-0.14,-13.8,0.02,34.58
9:19:24,2834000,-4000,2834000,2833000,-1,23520,66816,2846000,2846000,2829000,5,-146884,-4.15584E+11,9382,3658651,2,0,-0.14,-13.8,0.02,34.57
9:19:24,2834000,-4000,2835000,2833000,1,23521,66818,2846000,2846000,2829000,5,-146883,-4.15581E+11,9382,3658651,2,0,-0.14,-13.8,0.02,34.58
9:19:24,2833000,-5000,2835000,2833000,-3,23524,66827,2846000,2846000,2829000,5,-146880,-4.15572E+11,9379,3657360,2,0,-0.18,-13.8,0.02,34.57
9:19:27,2834000,-4000,2835000,2834000,-1,23525,66830,2846000,2846000,2829000,5,-146879,-4.15569E+11,9382,3658651,2,0,-0.14,-13.81,0.02,34.57
9:19:28,2834000,-4000,2835000,2834000,-13,23538,66867,2846000,2846000,2829000,5,-146866,-4.15533E+11,9382,3658651,2,0,-0.14,-13.81,0.02,34.53
9:19:29,2834000,-4000,2835000,2834000,-2,23540,66872,2846000,2846000,2829000,5,-146864,-4.15527E+11,9382,3658651,2,0,-0.14,-13.81,0.02,34.52
9:19:30,2835000,-3000,2835000,2834000,6,23546,66889,2846000,2846000,2829000,5,-146858,-4.1551E+11,9386,3659942,2,0,-0.11,-13.82,0.02,34.58
9:19:31,2835000,-3000,2835000,2834000,38,23584,66997,2846000,2846000,2829000,5,-146820,-4.15402E+11,9386,3659942,2,0,-0.11,-13.84,0.02,34.96
9:19:36,2835000,-3000,2835000,2834000,1,23585,67000,2846000,2846000,2829000,5,-146819,-4.15399E+11,9386,3659942,2,0,-0.11,-13.84,0.02,34.97
9:19:36,2835000,-3000,2835000,2834000,1,23586,67003,2846000,2846000,2829000,5,-146818,-4.15396E+11,9386,3659942,2,0,-0.11,-13.84,0.02,34.98
9:19:38,2834000,-4000,2835000,2834000,-1,23587,67005,2846000,2846000,2829000,5,-146817,-4.15394E+11,9382,3658651,2,0,-0.14,-13.84,0.02,34.98
9:19:38,2834000,-4000,2835000,2834000,-2,23589,67011,2846000,2846000,2829000,5,-146815,-4.15388E+11,9382,3658651,2,0,-0.14,-13.84,0.02,34.97
9:19:42,2835000,-3000,2835000,2834000,5,23594,67025,2846000,2846000,2829000,5,-146810,-4.15374E+11,9386,3659942,2,0,-0.11,-13.85,0.02,35.02
9:19:42,2834000,-4000,2835000,2834000,-2,23596,67031,2846000,2846000,2829000,5,-146808,-4.15368E+11,9382,3658651,2,0,-0.14,-13.85,0.02,35.01
9:19:43,2834000,-4000,2835000,2834000,-2,23598,67037,2846000,2846000,2829000,5,-146806,-4.15362E+11,9382,3658651,2,0,-0.14,-13.85,0.02,35.01
9:19:44,2834000,-4000,2835000,2834000,-20,23618,67093,2846000,2846000,2829000,5,-146786,-4.15306E+11,9382,3658651,2,0,-0.14,-13.86,0.02,34.94
9:19:45,2834000,-4000,2835000,2834000,-2,23620,67099,2846000,2846000,2829000,5,-146784,-4.153E+11,9382,3658651,2,0,-0.14,-13.86,0.02,34.93
9:19:49,2835000,-3000,2835000,2834000,10,23630,67127,2846000,2846000,2829000,5,-146774,-4.15272E+11,9386,3659942,2,0,-0.11,-13.87,0.02,35.03
9:19:49,2835000,-3000,2835000,2834000,10,23640,67156,2846000,2846000,2829000,5,-146764,-4.15243E+11,9386,3659942,2,0,-0.11,-13.87,0.02,35.13
9:19:49,2835000,-3000,2835000,2834000,10,23650,67184,2846000,2846000,2829000,5,-146754,-4.15215E+11,9386,3659942,2,0,-0.11,-13.88,0.02,35.23
9:19:50,2834000,-4000,2835000,2834000,-1,23651,67187,2846000,2846000,2829000,5,-146753,-4.15212E+11,9382,3658651,2,0,-0.14,-13.88,0.02,35.23
9:19:57,2835000,-3000,2835000,2834000,67,23718,67377,2846000,2846000,2829000,5,-146686,-4.15022E+11,9386,3659942,2,0,-0.11,-13.92,0.02,35.9
9:19:57,2835000,-3000,2835000,2834000,9,23727,67402,2846000,2846000,2829000,5,-146677,-4.14997E+11,9386,3659942,2,0,-0.11,-13.92,0.02,35.99
9:19:58,2835000,-3000,2836000,2835000,-1,23728,67405,2846000,2846000,2829000,5,-146676,-4.14994E+11,9386,3659942,2,0,-0.11,-13.92,0.02,35.99
9:19:58,2836000,-2000,2836000,2835000,26,23754,67479,2846000,2846000,2829000,5,-146650,-4.1492E+11,9389,3661233,2,0,-0.07,-13.94,0.02,36.25
9:19:58,2835000,-3000,2836000,2835000,-2,23756,67485,2846000,2846000,2829000,5,-146648,-4.14914E+11,9386,3659942,2,0,-0.11,-13.94,0.02,36.24
9:19:58,2835000,-3000,2836000,2835000,-2,23758,67490,2846000,2846000,2829000,5,-146646,-4.14909E+11,9386,3659942,2,0,-0.11,-13.94,0.02,36.23
9:20:00,2835000,-3000,2836000,2835000,-1,23759,67493,2846000,2846000,2829000,5,-146645,-4.14906E+11,9386,3659942,2,0,-0.11,-13.94,0.02,36.23
9:20:02,2836000,-2000,2837000,2836000,39,23798,67604,2846000,2846000,2829000,5,-146606,-4.14795E+11,9389,3661233,2,0,-0.07,-13.97,0.02,36.62
9:20:02,2836000,-2000,2837000,2836000,-1,23799,67606,2846000,2846000,2829000,5,-146605,-4.14793E+11,9389,3661233,2,0,-0.07,-13.97,0.02,36.62
9:20:03,2837000,-1000,2838000,2837000,122,23921,67953,2846000,2846000,2829000,5,-146483,-4.14446E+11,9392,3662524,2,0,-0.04,-14.04,0.02,37.84
9:20:04,2838000,0,2838000,2837000,14,23935,67992,2846000,2846000,2829000,3,-146469,-4.14407E+11,9395,3663815,2,0,0,-14.05,0.02,37.98
9:20:04,2838000,0,2838000,2837000,44,23979,68117,2846000,2846000,2829000,3,-146425,-4.14282E+11,9395,3663815,2,0,0,-14.07,0.02,38.42
9:20:18,2837000,-1000,2839000,2837000,-2,23981,68123,2846000,2846000,2829000,5,-146423,-4.14276E+11,9392,3662524,2,0,-0.04,-14.07,0.02,38.42
9:20:27,2837000,-1000,2838000,2837000,-1,23982,68126,2846000,2846000,2829000,5,-146422,-4.14273E+11,9392,3662524,2,0,-0.04,-14.07,0.02,38.41
9:20:29,2838000,0,2839000,2837000,3,23985,68134,2846000,2846000,2829000,3,-146419,-4.14265E+11,9395,3663815,2,0,0,-14.08,0.02,38.44
9:20:29,2837000,-1000,2838000,2837000,-1,23986,68137,2846000,2846000,2829000,5,-146418,-4.14262E+11,9392,3662524,2,0,-0.04,-14.08,0.02,38.44
